ad_id,ad_url,ad_type,regions,advertiser_id,advertiser_name,ad_campaigns_list,date_range_start,date_range_end,num_of_days,impressions,spend_usd,first_served_timestamp,last_served_timestamp,age_targeting,gender_targeting,geo_targeting_included,geo_targeting_excluded,spend_range_min_usd,spend_range_max_usd,spend_range_min_eur,spend_range_max_eur,spend_range_min_inr,spend_range_max_inr,spend_range_min_bgn,spend_range_max_bgn,spend_range_min_hrk,spend_range_max_hrk,spend_range_min_czk,spend_range_max_czk,spend_range_min_dkk,spend_range_max_dkk,spend_range_min_huf,spend_range_max_huf,spend_range_min_pln,spend_range_max_pln,spend_range_min_ron,spend_range_max_ron,spend_range_min_sek,spend_range_max_sek,spend_range_min_gbp,spend_range_max_gbp,spend_range_min_nzd,spend_range_max_nzd
CR469350177816182784,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR469350177816182784,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-25,2019-05-09,15,≤ 10k,,2019-04-25 07:00:00 UTC,2019-05-09 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR484110021907447808,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR484110021907447808,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-10,2019-04-10,1,≤ 10k,,2019-04-10 07:00:00 UTC,2019-04-14 07:00:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender","South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR541126296877400064,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR541126296877400064,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-25,2019-05-09,12,≤ 10k,,2019-04-25 07:00:00 UTC,2019-05-09 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR544080409743327232,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR544080409743327232,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-17,2019-05-18,2,≤ 10k,,2019-05-17 07:00:00 UTC,2019-05-18 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR216240608237322240,https://transparencyreport.google.com/political-ads/library/advertiser/AR421297465233244160/creative/CR216240608237322240,Image,"CZ, EU",AR421297465233244160,Česká strana sociálně demokratická,,2020-09-30,2020-10-01,2,≤ 10k,,2020-09-30 14:15:00 UTC,2020-10-02 03:15:00 UTC,Not targeted,Not targeted,"Plzen Region, Plzen",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR260332124022767616,https://transparencyreport.google.com/political-ads/library/advertiser/AR421297465233244160/creative/CR260332124022767616,Image,"CZ, EU",AR421297465233244160,Česká strana sociálně demokratická,,2020-09-23,2020-10-03,11,≤ 10k,,2020-09-23 10:30:00 UTC,2020-10-03 18:15:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age",Not targeted,"171 00,Prague,Czechia, 118 00,Prague,Czechia, 170 00,Prague,Czechia, 110 00,Prague,Czechia",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR437620677420253184,https://transparencyreport.google.com/political-ads/library/advertiser/AR421297465233244160/creative/CR437620677420253184,Image,"CZ, EU",AR421297465233244160,Česká strana sociálně demokratická,,2020-09-30,2020-10-01,2,≤ 10k,,2020-09-30 14:15:00 UTC,2020-10-01 19:45:00 UTC,Not targeted,Not targeted,"Plzen Region, Plzen",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR457710953882976256,https://transparencyreport.google.com/political-ads/library/advertiser/AR421297465233244160/creative/CR457710953882976256,Image,"CZ, EU",AR421297465233244160,Česká strana sociálně demokratická,,2020-09-30,2020-10-01,2,≤ 10k,,2020-09-30 13:45:00 UTC,2020-10-02 06:00:00 UTC,Not targeted,Not targeted,"Plzen Region, Plzen",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR108785886610587648,https://transparencyreport.google.com/political-ads/library/advertiser/AR48624596068335616/creative/CR108785886610587648,Image,"CZ, EU",AR48624596068335616,PRodukujeme s.r.o.,,2020-08-26,2020-09-11,17,≤ 10k,,2020-08-26 09:15:00 UTC,2020-09-11 10:45:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age",Not targeted,"Znojmo, Hrusovany nad Jevisovkou, Moravsky Krumlov,South Moravian Region,Czechia",Austria,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR181037544450818048,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR181037544450818048,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2020-09-22,2020-09-22,1,≤ 10k,,2020-09-22 17:30:00 UTC,2020-09-22 17:30:00 UTC,Not targeted,Not targeted,Zlin Region,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR462300933892603904,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR462300933892603904,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2019-05-09,2019-05-09,1,≤ 10k,,2019-05-09 13:00:00 UTC,2019-05-09 21:00:00 UTC,Not targeted,Not targeted,"Czech Republic, Prague",Prague,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR91114089052372992,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR91114089052372992,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2021-06-21,2021-08-21,15,10k-100k,,2021-06-21 19:00:00 UTC,2021-08-22 07:00:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender","Olomouc Region, Olomouc",Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR481699823699886080,https://transparencyreport.google.com/political-ads/library/advertiser/AR526537083246870528/creative/CR481699823699886080,Text,"CZ, EU",AR526537083246870528,TWDC Prague s.r.o.,,2020-09-25,2020-09-26,2,≤ 10k,,2020-09-25 11:15:00 UTC,2020-09-26 09:45:00 UTC,Not targeted,Not targeted,"South Bohemian Region, Horazdovice, Rabi, Susice, Velhartice",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR100762475384799232,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR100762475384799232,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-11-16,2020-11-17,2,≤ 10k,,2020-11-16 09:15:00 UTC,2020-11-17 21:30:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR280875124398227456,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR280875124398227456,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-10-19,2020-10-20,2,≤ 10k,,2020-10-19 13:15:00 UTC,2020-10-20 21:15:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR292618561417904128,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR292618561417904128,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2021-04-09,2021-04-10,2,≤ 10k,,2021-04-09 13:00:00 UTC,2021-04-10 19:15:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR425763544026316800,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR425763544026316800,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-09-30,2020-10-01,2,≤ 10k,,2020-09-30 07:15:00 UTC,2020-10-01 20:45:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR516533451579457536,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR516533451579457536,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-10-07,2020-10-07,1,≤ 10k,,2020-10-07 18:00:00 UTC,2020-10-08 05:00:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR563043343190196224,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR563043343190196224,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-11-02,2020-11-03,2,≤ 10k,,2020-11-03 06:30:00 UTC,2020-11-03 23:00:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR65123558317096960,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR65123558317096960,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2021-05-13,2021-05-14,2,≤ 10k,,2021-05-13 12:15:00 UTC,2021-05-14 16:45:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR93060396432228352,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR93060396432228352,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-12-11,2020-12-12,2,≤ 10k,,2020-12-11 19:45:00 UTC,2020-12-12 23:00:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR136386927002648576,https://transparencyreport.google.com/political-ads/library/advertiser/AR573194996610498560/creative/CR136386927002648576,Image,"CZ, EU",AR573194996610498560,Trikolóra hnutí občanů,,2020-09-13,2020-10-02,20,10k-100k,,2020-09-14 06:45:00 UTC,2020-10-02 16:45:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age",Not targeted,Zlin Region,Slovakia,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR305124028715106304,https://transparencyreport.google.com/political-ads/library/advertiser/AR77412627982057472/creative/CR305124028715106304,Image,"CZ, EU",AR77412627982057472,STAROSTOVÉ A NEZÁVISLÍ,,2020-09-19,2020-09-23,5,≤ 10k,,2020-09-19 18:30:00 UTC,2020-09-23 19:00:00 UTC,Not targeted,Not targeted,"Slavkov u Brna, Vyskov, Drnovice, Nemcany, Bucovice,South Moravian Region,Czechia","Moravske Budejovice, Studnice, Holubice,Central Bohemian Region,Czechia",0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR38077943095754752,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR38077943095754752,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-10-04,2020-10-04,1,≤ 10k,,2020-10-04 15:00:00 UTC,2020-10-04 23:15:00 UTC,Not targeted,Not targeted,Plzen,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR403512452337106944,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR403512452337106944,Text,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-10-06,2020-10-08,3,≤ 10k,,2020-10-06 12:45:00 UTC,2020-10-08 07:15:00 UTC,Not targeted,Not targeted,Plzen,Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR405839293819387904,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR405839293819387904,Text,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-09-21,2020-09-21,1,≤ 10k,,2020-09-21 09:30:00 UTC,2020-09-21 13:45:00 UTC,Not targeted,Not targeted,Pardubice Region,Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR53080779256758272,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR53080779256758272,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-09-20,2020-09-20,1,≤ 10k,,2020-09-20 17:00:00 UTC,2020-09-20 17:00:00 UTC,Not targeted,Not targeted,Pardubice Region,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR549828862691770368,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR549828862691770368,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-10-12,2020-10-14,3,≤ 10k,,2020-10-12 22:45:00 UTC,2020-10-14 08:45:00 UTC,Not targeted,Not targeted,Plzen,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR573934830497038336,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR573934830497038336,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-09-25,2020-10-03,9,≤ 10k,,2020-09-25 16:00:00 UTC,2020-10-03 11:00:00 UTC,Not targeted,Not targeted,Plzen,Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR99308783573925888,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR99308783573925888,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-07-03,2020-09-25,83,10k-100k,,2020-07-03 11:15:00 UTC,2020-09-25 14:30:00 UTC,Not targeted,Not targeted,Plzen,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR175744495474704384,https://transparencyreport.google.com/political-ads/library/advertiser/AR143731114920378368/creative/CR175744495474704384,Image,"CZ, EU",AR143731114920378368,Hradecký demokratický klub,,2020-09-28,2020-09-30,3,10k-100k,,2020-09-28 19:45:00 UTC,2020-09-30 08:45:00 UTC,Not targeted,Not targeted,"Hradec Kralove, Novy Bydzov,Hradec Kralove Region,Czechia",Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR337773476746100736,https://transparencyreport.google.com/political-ads/library/advertiser/AR183066280843018240/creative/CR337773476746100736,Video,"CZ, EU",AR183066280843018240,Severočeši.cz,,2020-09-10,2020-09-12,3,≤ 10k,,2020-09-10 14:30:00 UTC,2020-09-13 06:00:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",Usti nad Labem Region,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR24395414241280,https://transparencyreport.google.com/political-ads/library/advertiser/AR268709096956362752/creative/CR24395414241280,Text,"CZ, EU",AR268709096956362752,TOP 09,,2020-09-03,2020-10-02,30,≤ 10k,,2020-09-03 11:00:00 UTC,2020-10-02 11:15:00 UTC,Not targeted,Not targeted,"Liberec Region, Jablonec nad Nisou, Liberec",Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR412087406083178496,https://transparencyreport.google.com/political-ads/library/advertiser/AR268709096956362752/creative/CR412087406083178496,Image,"CZ, EU",AR268709096956362752,TOP 09,,2020-06-15,2020-06-23,9,≤ 10k,,2020-06-15 22:30:00 UTC,2020-06-23 07:15:00 UTC,Not targeted,Not targeted,"Liberec Region, Ceska Lipa, Jablonec nad Nisou, Liberec",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR76286521916784640,https://transparencyreport.google.com/political-ads/library/advertiser/AR268709096956362752/creative/CR76286521916784640,Image,"CZ, EU",AR268709096956362752,TOP 09,,2020-09-02,2020-10-02,31,10k-100k,,2020-09-03 06:15:00 UTC,2020-10-02 21:15:00 UTC,Not targeted,Not targeted,"Liberec Region, Ceska Lipa, Jablonec nad Nisou, Liberec",Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR151846404086562816,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR151846404086562816,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-09,2019-04-15,7,≤ 10k,,2019-04-09 07:00:00 UTC,2019-04-15 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR188777625274023936,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR188777625274023936,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-09,2019-05-19,11,≤ 10k,,2019-05-09 07:00:00 UTC,2019-05-19 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR205806861365018624,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR205806861365018624,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-09,2019-05-22,14,≤ 10k,,2019-05-09 07:00:00 UTC,2019-05-22 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR347635065255100416,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR347635065255100416,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-09,2019-05-22,14,≤ 10k,,2019-05-09 07:00:00 UTC,2019-05-22 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR424216050129698816,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR424216050129698816,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-19,2019-05-22,4,≤ 10k,,2019-05-19 07:00:00 UTC,2019-05-22 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR471519239379877888,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR471519239379877888,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-09,2019-05-12,4,≤ 10k,,2019-05-09 07:00:00 UTC,2019-05-18 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
